------------------在性能统计中检查CSC3300的335674320 模块CPU平均占用率大于60%------------------
获取数据失败
Connection to Sybase server has been lost. All active transactions have been rolled back
------------------在性能统计中查询1056974608 CPU平均占用率测量结果大于80%------------------
无
------------------在性能统计中查询1056974658 单板内存占用率测量结果大于85%------------------
开始时间	结束时间	单板内存平均占用率	网元名称	位置	位置名称	
------------------在性能统计中查询ATS接通率------------------
StartTime	EndTime	网元名	ATS O侧接通率	ATS T侧接通率	ATS AS 接通率	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZSCCAS04BHW	97.927	97.268	97.571	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZSCCAS09BHW	98.443	97.443	97.917	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZVOLTEAS04BHW	98.135	97.383	97.725	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZVOLTEAS09BHW	98.571	97.49	97.998	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZSCCAS04BHW	97.919	96.957	97.401	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZSCCAS09BHW	98.279	97.41	97.822	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZVOLTEAS04BHW	98.117	97.419	97.738	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZVOLTEAS09BHW	98.392	97.398	97.865	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZSCCAS04BHW	97.902	96.89	97.359	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZSCCAS09BHW	98.36	97.557	97.938	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZVOLTEAS04BHW	98.017	97.211	97.582	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZVOLTEAS09BHW	98.578	97.495	98.005	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZSCCAS04BHW	97.829	96.92	97.342	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZSCCAS09BHW	98.216	97.415	97.795	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZVOLTEAS04BHW	98.136	97.28	97.676	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZVOLTEAS09BHW	98.371	97.394	97.853	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZSCCAS04BHW	97.8	96.851	97.291	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZSCCAS09BHW	98.249	97.293	97.748	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZVOLTEAS04BHW	97.925	97.239	97.556	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZVOLTEAS09BHW	98.369	97.421	97.869	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZSCCAS04BHW	97.83	96.866	97.315	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZSCCAS09BHW	98.127	97.179	97.629	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZVOLTEAS04BHW	98.085	97.431	97.734	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZVOLTEAS09BHW	98.335	97.145	97.707	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZSCCAS04BHW	97.765	96.628	97.16	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZSCCAS09BHW	98.1	97.278	97.668	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZVOLTEAS04BHW	98.005	97.372	97.669	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZVOLTEAS09BHW	98.337	97.137	97.702	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZSCCAS04BHW	97.702	96.6	97.119	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZSCCAS09BHW	98.18	97.235	97.688	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZVOLTEAS04BHW	97.988	97.384	97.668	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZVOLTEAS09BHW	98.393	97.139	97.737	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZSCCAS04BHW	97.763	96.545	97.117	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZSCCAS09BHW	98.228	96.936	97.554	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZVOLTEAS04BHW	97.966	97.401	97.664	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZVOLTEAS09BHW	98.335	97.38	97.835	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZSCCAS04BHW	97.762	96.494	97.095	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZSCCAS09BHW	98.123	96.846	97.457	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZVOLTEAS04BHW	97.834	97.327	97.566	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZVOLTEAS09BHW	98.298	97.357	97.805	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZSCCAS04BHW	97.689	96.581	97.103	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZSCCAS09BHW	98.203	96.877	97.51	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZVOLTEAS04BHW	97.972	97.34	97.637	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZVOLTEAS09BHW	98.417	97.518	97.945	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZSCCAS04BHW	97.734	96.685	97.186	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZSCCAS09BHW	98.145	96.827	97.462	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZVOLTEAS04BHW	97.931	97.379	97.64	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZVOLTEAS09BHW	98.299	97.389	97.825	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZSCCAS04BHW	97.596	96.709	97.132	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZSCCAS09BHW	98.169	96.37	97.237	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZVOLTEAS04BHW	97.847	97.169	97.489	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZVOLTEAS09BHW	98.174	97.194	97.666	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZSCCAS04BHW	97.638	96.585	97.084	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZSCCAS09BHW	98.075	96.514	97.263	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZVOLTEAS04BHW	97.932	97.306	97.601	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZVOLTEAS09BHW	98.17	97.286	97.71	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZSCCAS04BHW	97.546	96.336	96.909	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZSCCAS09BHW	97.99	95.86	96.869	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZVOLTEAS04BHW	97.814	97.139	97.455	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZVOLTEAS09BHW	97.652	97.104	97.365	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZSCCAS04BHW	97.614	96.238	96.893	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZSCCAS09BHW	97.973	96.058	96.973	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZVOLTEAS04BHW	97.872	97.205	97.519	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZVOLTEAS09BHW	98.222	97.356	97.771	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZSCCAS04BHW	97.25	95.831	96.499	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZSCCAS09BHW	97.977	95.941	96.924	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZVOLTEAS04BHW	97.545	97.209	97.367	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZVOLTEAS09BHW	98.122	97.318	97.707	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZSCCAS04BHW	97.345	95.593	96.425	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZSCCAS09BHW	97.84	96.047	96.924	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZVOLTEAS04BHW	97.665	96.965	97.298	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZVOLTEAS09BHW	97.968	97.479	97.718	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZSCCAS04BHW	97.38	95.747	96.521	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZSCCAS09BHW	97.825	96.045	96.906	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZVOLTEAS04BHW	97.634	97.316	97.468	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZVOLTEAS09BHW	97.986	97.361	97.665	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZSCCAS04BHW	97.275	95.346	96.264	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZSCCAS09BHW	97.893	95.908	96.871	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZVOLTEAS04BHW	97.453	97.301	97.373	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZVOLTEAS09BHW	98.129	97.461	97.787	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZSCCAS04BHW	97.078	94.88	95.932	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZSCCAS09BHW	97.792	95.017	96.364	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZVOLTEAS04BHW	97.615	97.21	97.403	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZVOLTEAS09BHW	98.049	96.856	97.438	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZSCCAS04BHW	97.217	95.124	96.117	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZSCCAS09BHW	97.669	94.359	95.959	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZVOLTEAS04BHW	97.431	97.157	97.286	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZVOLTEAS09BHW	97.512	96.716	97.105	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZSCCAS04BHW	97.285	94.41	95.766	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZSCCAS09BHW	97.538	94.607	96.021	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZVOLTEAS04BHW	97.16	97.052	97.104	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZVOLTEAS09BHW	97.858	97.262	97.553	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZSCCAS04BHW	97.123	94.213	95.585	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZSCCAS09BHW	97.779	94.096	95.872	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZVOLTEAS04BHW	97.385	96.987	97.178	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZVOLTEAS09BHW	97.429	96.487	96.947	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZSCCAS04BHW	97.177	93.652	95.328	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZSCCAS09BHW	97.859	94.717	96.193	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZVOLTEAS04BHW	97.613	97.207	97.402	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZVOLTEAS09BHW	98.163	97.387	97.756	
------------------在性能统计中查询PSBC接通率------------------
StartTime	EndTime	网元名	PSBC接通率	
------------------在性能统计中查询PSBC注册成功率------------------
StartTime	EndTime	网元名	PSBC初始注册成功率	PSBC重注册成功率	
------------------在性能统计中查询CSCF接通率------------------
StartTime	EndTime	网元名	CSCF接通率	CSCF MO接通率	CSCF MT接通率	
------------------在性能统计中查询CSCF接通率(接入类型VoLTE)------------------
StartTime	EndTime	网元名	CSCF接通率	CSCF MO接通率	CSCF MT接通率	
------------------在性能统计中查询CSCF注册成功率(接入类型VoLTE)------------------
StartTime	EndTime	网元名	CSCF网元注册成功率	CSCF初始注册成功率	CSCF重注册成功率	
------------------在性能统计中查询固网SBC接通率------------------
StartTime	EndTime	网元名	固网SBC接通率	固网SBC MO接通率	固网SBC MT接通率	
------------------在性能统计中查询固网SBC注册成功率------------------
StartTime	EndTime	网元名	固网SBC注册成功率	固网SBC初始注册成功率	固网SBC重注册成功率	
